H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,T0,T1,T2,T3,T4,label
0.022705078119456767,0.02148437499475479,0.027099609368383883,0.06005859373533725,0.07885742185574769,0.10766601559871435,0.08276367185479402,0.05664062498617172,0.037109374990940094,0.05444335936170816,0.06713867185860872,0.11303710934740303,0.1262207030941844,0.08544921872913837,0.041992187489748,0.01733398437076807,0.33715820304268596,0.3918457030293345,0.15771484371149538,0.06372070310944318,0.029052734367907045,0.012451171871960163,0.004882812498807907,0.0026855468743443487,0.00048828124988079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034179687491655347,0.11840820309609174,0.5969238279792666,0.2563476561874151,0.022460937494516373,0.0019531249995231627,0.00048828124988079067,0.0,0.0,0.0,81.41938007842057,6.526420579806019,0.1643820488927206,0.038389972027795385,0.5925630573258209,H1
0.03173828124225139,0.030029296867668625,0.03686523436599969,0.08593749997901916,0.09887695310086012,0.11157226559776066,0.08520507810419797,0.04809570311325788,0.031005859367430208,0.06127929686003923,0.06640624998378754,0.09179687497758865,0.08740234372866153,0.07055664060777425,0.04443359373915195,0.018798828120410442,0.3728027342839837,0.38940429677993055,0.15283203121268749,0.054199218736767765,0.022460937494516373,0.005859374998569488,0.002197265624463558,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615234373629093,0.16406249995994568,0.5351562498693466,0.24999999993896482,0.04101562498998642,0.004150390623986721,0.0,0.0,0.0,0.0,70.44459502551058,6.31795536501639,0.15888124933774186,0.03473848988111274,0.7204188673045632,H1
0.025878906243681905,0.033935546866714954,0.042724609364569184,0.08178710935503243,0.11669921872150897,0.09716796872627734,0.051513671862423414,0.04101562498998642,0.02514648436886072,0.041259765614926815,0.06079101561015844,0.11254882809752224,0.10595703122413158,0.08789062497854232,0.05395507811182737,0.021728515619695184,0.37939453115737437,0.354492187413454,0.16821289058393238,0.0681152343583703,0.018798828120410442,0.0065917968733906745,0.002929687499284744,0.000732421874821186,0.000732421874821186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828124988079067,0.0031738281242251394,0.04028320311516523,0.3337402342935204,0.45336914051431415,0.14819335933881997,0.02026367187005281,0.00048828124988079067,0.0,0.0,0.0,0.0,57.674693720081045,5.4821172682035995,0.19000549825629565,0.03564691735048102,0.8144356716051789,H1
0.03320312499189377,0.029541015617787835,0.031005859367430208,0.08032226560539006,0.10620117184907198,0.09570312497663497,0.07373046873199939,0.0471191406134963,0.027343749993324278,0.05029296873772144,0.06005859373533725,0.10205078122508525,0.11132812497282027,0.08764648435360192,0.04663085936361551,0.01782226562064886,0.33325195304363964,0.36865234365999694,0.16943359370863437,0.07885742185574769,0.037109374990940094,0.009033203122794627,0.0019531249995231627,0.0017089843745827673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011962890622079371,0.2053222655748725,0.5148925779992938,0.2299804686938524,0.03320312499189377,0.004150390623986721,0.00048828124988079067,0.0,0.0,0.0,70.23724981890952,6.1098779210758405,0.17029917632696043,0.035133426623465594,0.7461493542353416,H1
0.03686523436599969,0.037109374990940094,0.047851562488317484,0.1044921874744892,0.11889648434597253,0.08618164060395955,0.06567382810896634,0.04443359373915195,0.02465820311897993,0.05175781248736381,0.05664062498617172,0.08666992185384034,0.09082031247782707,0.07739257810610532,0.047851562488317484,0.022705078119456767,0.3405761717918515,0.3730468749089241,0.17138671870815753,0.07568359373152256,0.02563476561874151,0.010498046872437,0.002929687499284744,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024414062494039534,0.020996093744874,0.23754882806700467,0.4812011717575192,0.21118164057344196,0.044189453114211553,0.0039062499990463254,0.000732421874821186,0.0,0.0,0.0,82.36451936098572,6.6862412210254645,0.1570377888303929,0.03263629140068357,0.7490261564689045,H1
0.03833007811564207,0.037597656240820884,0.05029296873772144,0.09179687497758865,0.1101074218481183,0.10644531247401237,0.062011718734860416,0.041259765614926815,0.024414062494039535,0.043701171864330764,0.059326171860516065,0.0993652343507409,0.10229492185002564,0.06738281248354912,0.04443359373915195,0.021240234369814395,0.42553710927110905,0.3867187499055862,0.1303710937181711,0.04150390623986721,0.009521484372675419,0.0039062499990463254,0.0019531249995231627,0.00048828124988079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024414062494039534,0.0019531249995231627,0.03491210936647653,0.3398437499170303,0.4816894530074,0.13012695309323072,0.010498046872437,0.000732421874821186,0.0,0.0,0.0,0.0,44.08160607993222,4.972240921831712,0.19388839151932544,0.03841204592274356,0.824305519787097,H1
0.03369140624177456,0.029052734367907045,0.03686523436599969,0.06884765623319149,0.08691406247878074,0.09765624997615814,0.0783691406058669,0.052490234362184994,0.033935546866714954,0.058349609360754486,0.061035156235098836,0.10351562497472762,0.1096191405982375,0.08105468748021125,0.0522460937372446,0.016357421871006486,0.3398437499170303,0.36914062490987776,0.17675781245684621,0.07934570310562848,0.024169921869099137,0.007812499998092651,0.002929687499284744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012207031247019768,0.23925781244158742,0.5278320311211347,0.18994140620362757,0.025390624993801115,0.0051269531237483025,0.00024414062494039534,0.0,0.0,0.0,76.37393116969051,6.414964018014633,0.16048145256761942,0.034821260183678836,0.7012785166119653,H1
0.037597656240820884,0.03833007811564207,0.04028320311516523,0.08569335935407876,0.10278320309990643,0.094482421851933,0.07006835935789346,0.04663085936361551,0.03613281249117851,0.055175781236529345,0.06225585935980081,0.09057617185288667,0.0939941406020522,0.07617187498140335,0.049560546862900255,0.02026367187005281,0.31005859367430205,0.3923339842792153,0.19433593745255467,0.06640624998378754,0.02563476561874151,0.00732421874821186,0.00366210937410593,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019531249995231627,0.21826171869671343,0.5278320311211347,0.20239257807558772,0.02929687499284744,0.0026855468743443487,0.0,0.0,0.0,0.0,94.64056890117223,7.2507686523683805,0.14066639077601345,0.032102361139600404,0.6892968937518096,H1
0.019287109370291232,0.015380859371244907,0.023193359369337557,0.03588867186623811,0.06738281248354912,0.0993652343507409,0.09912109372580051,0.08593749997901916,0.045898437488794325,0.09887695310086012,0.1262207030941844,0.13769531246638297,0.08251953122985363,0.038085937490701674,0.01782226562064886,0.00732421874821186,0.45654296863853927,0.3344726561683416,0.12451171871960162,0.04980468748784065,0.018554687495470047,0.012451171871960163,0.0024414062494039534,0.0009765624997615813,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039062499990463254,0.07202148435741662,0.5419921873676776,0.3151855467980504,0.05444335936170816,0.008300781247973442,0.0039062499990463254,0.00024414062494039534,0.0,0.0,81.4090106528727,6.148416832010613,0.1907305100422177,0.039679434451791645,0.7086646416133864,H1
0.02197265624463558,0.021728515619695184,0.027099609368383883,0.05297851561206579,0.07788085935598611,0.09790039060109854,0.08154296873009204,0.07373046873199939,0.04980468748784065,0.09570312497663497,0.12353515621984004,0.11352539059728384,0.08740234372866153,0.04003906249022483,0.02465820311897993,0.010498046872437,0.38989257802981137,0.30761718742489813,0.15991210933595895,0.09204101560252904,0.03417968749165535,0.008544921872913837,0.004394531248927116,0.002929687499284744,0.00048828124988079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004882812498807907,0.056152343736290924,0.4760742186337709,0.3923339842792153,0.06542968748402594,0.004638671873867512,0.0,0.00048828124988079067,0.0,0.0,99.66919308232565,6.886411682728655,0.18103754620401785,0.038066784680212656,0.6224861369758017,H1
0.006835937498331069,0.008056640623033046,0.009521484372675419,0.028076171868145462,0.06225585935980081,0.09057617185288667,0.10302734372484683,0.08471679685431718,0.05297851561206579,0.09643554685145615,0.1406249999656677,0.16918945308369396,0.08471679685431718,0.04150390623986721,0.013916015621602534,0.007568359373152256,0.4882812498807907,0.31689453117263316,0.11938476559585331,0.04931640623795986,0.018066406245589254,0.005859374998569488,0.0017089843745827673,0.00024414062494039534,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001464843749642372,0.03320312499189377,0.4274902342706322,0.459472656137824,0.062988281234622,0.013916015621602534,0.0012207031247019767,0.00024414062494039534,0.0,0.0,75.62118527966776,6.0009389172335865,0.19152055674253338,0.04316697401595228,0.6469881333877933,H1
0.019042968745350837,0.01611328124606609,0.025878906243681905,0.055175781236529345,0.07714843748116493,0.08300781247973442,0.06420898435932397,0.07934570310562848,0.04614257811373472,0.09130859372770786,0.12524414059442282,0.16503906245970726,0.07934570310562848,0.04394531248927116,0.02050781249499321,0.008544921872913837,0.47900390613305566,0.2868652343049645,0.13378906246733666,0.062499999984741206,0.019042968745350837,0.011962890622079371,0.005615234373629093,0.0012207031247019767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828124988079067,0.010009765622556208,0.07250976560729741,0.49755859362852567,0.3671874999103546,0.045898437488794325,0.005615234373629093,0.000732421874821186,0.0,0.0,0.0,98.76215671453804,6.366598954396606,0.2139458306057636,0.043170700035453494,0.6112996443082038,H1
0.020996093744874,0.026611328118503093,0.04028320311516523,0.07714843748116493,0.11376953122222423,0.13012695309323072,0.08105468748021125,0.05664062498617172,0.033935546866714954,0.07177734373247623,0.09277343747735023,0.10644531247401237,0.06176757810992002,0.04565429686385393,0.030517578117549418,0.010498046872437,0.4284667967703938,0.34912109366476535,0.14013671871578692,0.053710937486886975,0.019287109370291232,0.007812499998092651,0.001464843749642372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051269531237483025,0.12280273434501886,0.5280761717460751,0.2775878905572295,0.05395507811182737,0.010009765622556208,0.0024414062494039534,0.0,0.0,0.0,68.91902380165067,5.8606692098135715,0.19434498059007566,0.0370422055783738,0.7591853138513802,H1
0.020751953119933605,0.030029296867668625,0.02978515624272823,0.05493164061158895,0.06762695310848951,0.08740234372866153,0.08813476560348271,0.06396484373438358,0.050048828112781045,0.08203124997997284,0.11303710934740303,0.12353515621984004,0.09643554685145615,0.04931640623795986,0.027587890618264672,0.015380859371244907,0.3310546874191761,0.35400390616357325,0.1828613280803561,0.08203124997997284,0.034423828116595744,0.010253906247496605,0.004150390623986721,0.0012207031247019767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004882812498807907,0.10375976559966801,0.45678710926347965,0.3549804686633348,0.07177734373247623,0.00732421874821186,0.00048828124988079067,0.0,0.0,0.0,112.03328628905344,7.489802807697187,0.16140780208636804,0.033405748947727715,0.650656148693898,H1
0.0051269531237483025,0.004150390623986721,0.008544921872913837,0.031249999992370603,0.07714843748116493,0.10693359372389316,0.07104492185765504,0.06347656248450279,0.048339843738198274,0.10205078122508525,0.15502929683715103,0.19653320307701824,0.09252929685240983,0.027099609368383883,0.007568359373152256,0.0031738281242251394,0.4399414061425924,0.354492187413454,0.12915039059346914,0.042724609364569184,0.019042968745350837,0.010253906247496605,0.0031738281242251394,0.0012207031247019767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002197265624463558,0.05444335936170816,0.4387207030178904,0.40112304677706956,0.0837402343545556,0.01464843749642372,0.0039062499990463254,0.0012207031247019767,0.0,0.0,74.0554984725375,5.819674744897973,0.19997423508094847,0.03952987687407779,0.7470038855694633,H1
0.014892578121364115,0.016601562495946885,0.019531249995231627,0.047363281238436694,0.09033203122794628,0.1047363280994296,0.06567382810896634,0.06176757810992002,0.042724609364569184,0.07470703123176098,0.10498046872436999,0.16601562495946884,0.10644531247401237,0.05297851561206579,0.02514648436886072,0.006103515623509884,0.33886718741726873,0.3088378905496001,0.18603515620458125,0.09106445310276746,0.042724609364569184,0.018798828120410442,0.010009765622556208,0.002929687499284744,0.00048828124988079067,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024414062494039534,0.008056640623033046,0.07202148435741662,0.4875488280059695,0.3376464842925668,0.06616210935884713,0.022949218744397162,0.004638671873867512,0.000732421874821186,0.0,0.0,138.84690728143204,8.161737843285517,0.1526817397637048,0.0346538511332129,0.6172431797032222,H1
0.01733398437076807,0.01977539062017202,0.024169921869099137,0.05346679686194658,0.08154296873009204,0.08813476560348271,0.09863281247591972,0.08227539060491323,0.07470703123176098,0.11230468747258185,0.1198730468457341,0.11694335934644937,0.050537109362661835,0.02880859374296665,0.01831054687052965,0.013183593746781349,0.33569335929304356,0.25952148431164024,0.16259765621030328,0.1101074218481183,0.06884765623319149,0.03686523436599969,0.015869140621125696,0.00732421874821186,0.0026855468743443487,0.00048828124988079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034179687491655347,0.021240234369814395,0.026611328118503093,0.03491210936647653,0.06762695310848951,0.39648437490320204,0.3818359374067783,0.05639648436123132,0.009277343747735024,0.002197265624463558,0.0,0.0,0.0,100.02723352072375,6.940996826971531,0.18006195107394485,0.034997459199287734,0.8872734711933048,H1
0.02880859374296665,0.022705078119456767,0.026855468743443488,0.1315917968428731,0.17187499995803832,0.041259765614926815,0.041748046864807604,0.06591796873390673,0.04345703123939037,0.12231445309513807,0.11254882809752224,0.07397460935693978,0.043701171864330764,0.03613281249117851,0.019531249995231627,0.017578124995708464,0.3037109374258518,0.19384765620267388,0.17260742183285951,0.1311035155929923,0.09912109372580051,0.054199218736767765,0.03295898436695337,0.009765624997615813,0.0026855468743443487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015869140621125696,0.037597656240820884,0.043701171864330764,0.057373046860992906,0.083984374979496,0.3454589842906594,0.2565917968123555,0.13305664059251546,0.023193359369337557,0.0031738281242251394,0.0,0.0,0.0,91.05700034643522,6.5658954554044175,0.19738214307758767,0.031842980261124934,0.9465000359159066,H1
0.008300781247973442,0.011474609372198581,0.026855468743443488,0.1459960937143564,0.19384765620267388,0.03955078124034404,0.04028320311516523,0.04077148436504602,0.06225585935980081,0.1152343749718666,0.11450195309704542,0.08911132810324429,0.06372070310944318,0.030273437492609023,0.011230468747258186,0.0065917968733906745,0.28662109368002414,0.1997070312012434,0.21215820307320354,0.11914062497091292,0.0886230468533635,0.05541992186146974,0.022705078119456767,0.012695312496900557,0.002929687499284744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013671874996662139,0.041259765614926815,0.03515624999141693,0.04345703123939037,0.0683593749833107,0.38989257802981137,0.28002929680663347,0.09374999997711181,0.023925781244158742,0.007080078123271465,0.0026855468743443487,0.000732421874821186,0.0,117.6627249858283,7.343630913013373,0.19563277394672676,0.03980898281153522,0.9258308717462196,H1
0.027099609368383883,0.02026367187005281,0.030273437492609023,0.07250976560729741,0.09326171872723102,0.11059570309799908,0.07958984373056888,0.05810546873581409,0.041992187489748,0.06591796873390673,0.07812499998092651,0.11035156247305869,0.09057617185288667,0.06958007810801267,0.03271484374201297,0.019042968745350837,0.27539062493276595,0.3784179686576128,0.21289062494802474,0.08300781247973442,0.03247070311707258,0.012207031247019768,0.0039062499990463254,0.001464843749642372,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024414062494039534,0.001464843749642372,0.005615234373629093,0.09472656247687339,0.5109863280002475,0.32812499991989136,0.050537109362661835,0.00732421874821186,0.0009765624997615813,0.0,0.0,0.0,101.31510121409727,7.424208514424302,0.14162436446417348,0.03327772497807721,0.6313006487098023,H1
0.012695312496900557,0.010498046872437,0.015869140621125696,0.03320312499189377,0.07690429685622453,0.11328124997234344,0.083984374979496,0.08007812498044967,0.057373046860992906,0.10815429684859514,0.1311035155929923,0.12207031247019767,0.09130859372770786,0.03564453124129772,0.021728515619695184,0.006103515623509884,0.43823242176800964,0.3071289061750173,0.1462402343392968,0.0786132812308073,0.024169921869099137,0.004638671873867512,0.00024414062494039534,0.000732421874821186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828124988079067,0.001464843749642372,0.031249999992370603,0.4907226561301946,0.4089355467751622,0.06372070310944318,0.0034179687491655347,0.0,0.0,0.0,0.0,66.43171689972306,5.648772124590589,0.20750384760367052,0.04684179779432116,0.6214739328028122,H1
0.01416015624654293,0.012695312496900557,0.016601562495946885,0.03417968749165535,0.08203124997997284,0.1359863280918002,0.0783691406058669,0.06420898435932397,0.046386718738675115,0.08569335935407876,0.10180664060014485,0.1359863280918002,0.11865234372103213,0.043701171864330764,0.02026367187005281,0.009277343747735024,0.3752441405333876,0.27050781243395805,0.1777343749566078,0.10522460934931038,0.05078124998760223,0.013427734371721744,0.006103515623509884,0.00048828124988079067,0.00024414062494039534,0.00024414062494039534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002197265624463558,0.045898437488794325,0.41552734364855287,0.42187499989700317,0.09863281247591972,0.015136718746304512,0.000732421874821186,0.0,0.0,0.0,93.60092474489835,6.802512440161258,0.17539426372066977,0.034900199138505804,0.6895310645118068,H1
0.009521484372675419,0.008056640623033046,0.013183593746781349,0.06176757810992002,0.11083984372293948,0.07495117185670137,0.05859374998569488,0.04663085936361551,0.050537109362661835,0.16406249995994568,0.14575195308941602,0.12329101559489965,0.07617187498140335,0.03833007811564207,0.015380859371244907,0.002929687499284744,0.2727050780584216,0.2358398436924219,0.21020507807368038,0.12890624996852873,0.07348632810705899,0.043212890614449974,0.027099609368383883,0.0065917968733906745,0.001464843749642372,0.00048828124988079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765624997615813,0.024169921869099137,0.027099609368383883,0.025390624993801115,0.0732421874821186,0.4770507811335325,0.31103515617406363,0.056152343736290924,0.004394531248927116,0.00048828124988079067,0.0,0.0,0.0,87.09585124559135,6.531654502078624,0.18218421898878012,0.03279009376242413,0.9106459096038115,H1
0.022949218744397162,0.010009765622556208,0.02197265624463558,0.06372070310944318,0.10302734372484683,0.12915039059346914,0.08569335935407876,0.07666015623128414,0.04467773436409234,0.09643554685145615,0.12329101559489965,0.11352539059728384,0.05957031248545646,0.029541015617787835,0.013916015621602534,0.005859374998569488,0.5793457029835581,0.3095703124244213,0.07543945310658216,0.020751953119933605,0.01098632812231779,0.0026855468743443487,0.0012207031247019767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828124988079067,0.07885742185574769,0.6130371092253327,0.27612304680758715,0.026611328118503093,0.004638671873867512,0.00024414062494039534,0.0,0.0,0.0,38.01904210758396,4.187734237213431,0.24694544509276856,0.050686019768532875,0.7497715840841382,H1
